Raw Source Row ID,Source Name,Source File / Sheet,Owner Team,Source Row / Evidence ID,Source Bug ID,Module,Screen / Route,Title,Description / Finding,Raw Severity / Priority,Raw Status,Evidence Reference,Triage Outcome,Triage Reason,Include In Master,Master Candidate ID,Duplicate Candidate
RAW-0045,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,7,NB-006,Sthapana / Foundation,/foundation/*,Wizard force-routing causes unexpected redirects,/foundation/profile redirects to current wizard step; multiple spontaneous navigations observed during passive inspection.,P3,Draft — reproduce 2x,—,Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-PROFILE-012,BUG-PROFILE-012
RAW-0046,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,8,NB-007,Rajya / Dashboard,/rajya,Icon-only buttons lack accessible names (17 of 20),Most dashboard buttons expose no accessible name; unusable via screen readers.,P3,Draft — reproduce 2x,—,Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-DASH-001,BUG-DASH-001
RAW-0047,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,9,NB-008,Sthapana / Foundation,/rajya sidebar + module pages,Stale alert: 'No family members registered' persists after member exists,Recent Alerts still shows 'Your Family Tree is currently empty' while the DB holds a member (1/5 in sync) and the same member appears as a Covered Member chip on the insurance form — one screenshot contradicts itself.,P3,"Reproduced 2x (stale alert persists 2d in full notifications feed while member exists and is policy-covered, 11-07)",—,Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-PROFILE-013,BUG-PROFILE-013
RAW-0048,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,10,NB-009,Authentication,/onboarding/contact-info -> /api/profile,Entered mobile number silently discarded when using Skip Verification,"User typed a mobile on the contact-info step; OTP send fails (NB-001) so Skip Verification is the only path; after onboarding, /api/profile shows mobile/primaryMobile/secondaryMobile all null. The persistent Profile-incomplete alert is a downstream symptom.",P2,Draft — reproduce 2x,NB-001; pattern with NB-002 and Bug 28 (silent field loss),Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-AUTH-004,BUG-AUTH-004
RAW-0049,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,11,NB-010,Raksha / Insurance,/succession/nominees,Nominee saved on policy not reflected in Succession Nominee Matrix,"Policy TEST-POL-1234 has nomineeId stored (API-verified, Test Spouse One) yet the Nominee Mapping Matrix shows the same policy as Insurance missing nominee, Mapped 0/Unmapped 1, no mappings. Two disconnected nominee systems; succession registry contradicts insurance data.",P2,Reproduced 1x — verify once more after next policy,GAP-013 duplication; NB-004 family,Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-INSURANCE-002,BUG-INSURANCE-002
RAW-0050,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,12,NB-011,Kosh / Income,/kosh/add multi-step flow,Premature success screen; Skip-for-now after it silently discards all entered income data,Mid-flow screen shows TREASURY UPDATED / Income source saved with green check BEFORE any record exists (API empty at that point; record created only at final Save Details 9 min later; lastReviewedAt precedes createdAt). Skip for now after the success screen loses gross/deductions/net silently.,P2,Reproduced 1x — flow re-run for 2x when convenient,"Silent-loss family (NB-002/009, Bug 28); false-confirmation flavour",Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-INCOME-001,BUG-INCOME-001
RAW-0051,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,13,NB-012,Vyaya / Expenses,/vyaya expense list,Expenses cannot be edited — no edit affordance anywhere,Journey step Edit expense (task-doc Journey B5) cannot be executed; tester found no edit control on expense entries. Also blocks user correction of Bug 28 frequency loss.,P2,Reproduced 1x — second look for hidden edit path advised,Bug 28 (compounds),Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-PROFILE-008,BUG-PROFILE-008
RAW-0052,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,14,NB-013,Authentication,Loan doc upload -> Drive URL,"Uploads claim Google Drive storage; no consent asked, no folder/file created, Drive URL fabricated from internal ID","UPDATED 11-07: Behaviour depends on Drive-link state. PRE-CONSENT: loan doc upload claimed success, no Drive artifacts, fabricated URL (original finding). Education upload showed cloud upload failed, local copy saved (honest warning — inconsistent messaging vs loan silent success). POST-CONSENT (tester granted OAuth): education uploads DO reach Drive (Svarajya_Nidhi visible) but first certificate still would not open; Raksha policy doc STILL phantom (Bug 21) — view-URL defect independent of storage state in Raksha/Rin.",P1,Reproduced 1x — re-run with Raksha policy doc for 2x,Root cause of Bugs 21/25/34 (DUP-1); escalates GAP-004,Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-PROFILE-004,BUG-PROFILE-004
RAW-0053,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,15,NB-014,Vyaya / Expenses,/api/subscriptions,Subscriptions API returns 500 DATABASE_ERROR (Prisma P2022 - missing column),GET /api/subscriptions AND by-id both 500 (Prisma P2022 missing column). CASCADE: save reports SUCCESS (false confirmation); list renders EMPTY STATE (Add your first subscription) rather than an error — saved data invisible and failure fully silent to the user; edit impossible (loads via same 500).,P1,"Reproduced 2x (list + by-id, deterministic 500). Save-side false-success corroborated by tester.","Blocks Bug 29 save-side, Journey F; relates to Bug 28 (expense/subscription domain)",Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-EXPENSE-002,BUG-EXPENSE-002
RAW-0054,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,16,NB-015,Sthapana / Foundation,Add-member form,Family member mobile accepts fewer than 10 digits,"Mobile field accepts short numbers without validation (tester, 11-07). Same phone-validation gap family as Bugs 38/39.",P3,Reproduced 1x,Bugs 38/39 family,Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-PROFILE-014,BUG-PROFILE-014
RAW-0055,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,17,NB-016,Kunji / Credentials,/dwaar/portals,Created portal never appears in portal list (save lost or list broken),"Tester completed 2-step portal creation (HDFC test, Store Encrypted, master-password vault initialised) — list still shows Add First Portal empty state, Credential Health 0%. Same save-then-invisible pattern as NB-014 (subscriptions) but without an observable 500 (API route unknown).",P2,Reproduced 1x (both observers),Pattern kin: NB-014; blocks Bug 16,Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-EXPENSE-002,BUG-EXPENSE-002
RAW-0056,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,18,NB-017,Authentication,/pravah,/pravah returns 404 — route regression vs 10-07 verified-working list,"/pravah returns the app 404 page ('Page Not Found'). This route was on the verified working-routes list from the 10-07 sessions, so it is a regression. Bank module (Pravah = PRD M6) is unreachable via its known route.",P1,"Reproduced 2x (404 both loads, 12-07). CONTROL PASSED: /kosh and /foundation both redirect to /start?redirectTo=... (normal auth gate, HTTP-level not a 404) while logged out-state was equal — so the 404 is specific to /pravah, not a session/redirect artifact. Bank data entry & cash-flow journey blocked at the route. Recommend confirming the current correct route in code (possible rename) and restoring or redirecting /pravah.",Routing family (NB-006 adjacent),Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-AUTH-009,BUG-AUTH-009
RAW-0057,Existing/NB bug report,audit-input/03-bug-and-evidence/EXISTING_BUG_REPORT.csv,QA/PM,19,NB-018,Authentication,Supabase /auth/v1/verify -> redirect_to,Password-reset redirect_to is ignored; user is sent to production Site URL root instead of /reset-password (Set-New-Password screen never reached),"The emailed recovery link carries redirect_to=https://svarajya.vercel.app/reset-password, but Supabase redirects to the project Site URL root https://www.svarajya.com/#access_token=[redacted]&type=recovery instead. The /reset-password page is never loaded, so a user following the email link has no screen on which to set a new password. Root cause is a Supabase Auth config mismatch: svarajya.vercel.app/reset-password is not in the Redirect-URLs allow-list, so Supabase falls back to the Site URL. Also surfaces a two-deployment setup (staging svarajya.vercel.app vs production www.svarajya.com) that the reset flow crosses.",P1,"Status: CONFIRMED, reproduced 2x (12-07). This is the effective root defect behind the Bug 2 report — email-based password reset is non-functional end-to-end (no reset screen reachable, no workaround) = P1. Clean run detail: Supabase Site URL = https://www.svarajya.com (a marketing site) and svarajya.vercel.app/reset-password is not in the Redirect-URLs allow-list, so Supabase falls back to Site URL root. Also confirms a two-deployment setup (staging svarajya.vercel.app vs production www.svarajya.com marketing) that the reset flow crosses. Minor security-hygiene note: a valid bearer JWT is briefly exposed in the URL fragment. Fix = add the correct reset URL to the Supabase Redirect-URLs allow-list AND align Site URL + the app's reset-link generation to one canonical domain that actually renders /reset-password. Do NOT change Supabase settings directly (ground rule 4) — route via Jira.",Bug 2 (same cluster — together the email-reset journey is P1-critical),Valid bug,Existing bug report row retained; duplicate linkage resolved in master.,Yes,BUG-AUTH-002,BUG-AUTH-002
RAW-0058,DA bug verification journeys,audit-input/03-bug-and-evidence/DA_BUG_VERIFICATION.csv,DA,2,DA-JOURNEY-A-1,Onboarding,/password,New user onboarding step 1: Create account,"Test account exists (dummyuser@example.com, email/password)",Pass,Pass,Bug 1 still restricts NEW Google accounts to registered test users,Excluded - Passed journey,DA journey passed; retained in raw merge only.,No,,
RAW-0059,DA bug verification journeys,audit-input/03-bug-and-evidence/DA_BUG_VERIFICATION.csv,DA,3,DA-JOURNEY-A-2,Authentication,Needs WD Verification,New user onboarding step 2: Log in,Login lands on Rajya Map,Pass,Pass,,Excluded - Passed journey,DA journey passed; retained in raw merge only.,No,,
RAW-0060,DA bug verification journeys,audit-input/03-bug-and-evidence/DA_BUG_VERIFICATION.csv,DA,4,"NB-001, NB-009",Onboarding,/DOB/occupation,New user onboarding step 3: Complete profile,Wizard completes via Skip Verification; name/DOB/occupation saved BUT entered mobile discarded silently,Partial,Partial,Profile mobile null in /api/profile after onboarding (NB-009),Valid bug,Non-pass DA journey triaged as bug/verification item.,Yes,BUG-AUTH-004,BUG-AUTH-004
RAW-0061,DA bug verification journeys,audit-input/03-bug-and-evidence/DA_BUG_VERIFICATION.csv,DA,5,"NB-002, NB-004",Onboarding,/api/family,New user onboarding step 4: Add family member,Member 'Test Spouse One' saved; visible in DB via /api/family; appears in downstream dropdowns,Partial,Partial,PASS with caveats: mobile & email lost (NB-002); nomineeEligible silently true (NB-004). Duplicate buttons (Bugs 6/7) seen.,Valid bug,Non-pass DA journey triaged as bug/verification item.,Yes,BUG-AUTH-007,BUG-AUTH-007
RAW-0062,DA bug verification journeys,audit-input/03-bug-and-evidence/DA_BUG_VERIFICATION.csv,DA,6,DA-JOURNEY-A-5,Authentication,/start,New user onboarding step 5: Log out,Session ended across all tabs; protected routes redirect to /start?redirectTo=... login screen,Pass,Pass,,Excluded - Passed journey,DA journey passed; retained in raw merge only.,No,,
RAW-0063,DA bug verification journeys,audit-input/03-bug-and-evidence/DA_BUG_VERIFICATION.csv,DA,7,DA-JOURNEY-A-6,Authentication,Needs WD Verification,New user onboarding step 6: Log in again,Password login succeeded after logout,Pass,Pass,,Excluded - Passed journey,DA journey passed; retained in raw merge only.,No,,
RAW-0064,DA bug verification journeys,audit-input/03-bug-and-evidence/DA_BUG_VERIFICATION.csv,DA,8,"NB-002, NB-009",Authentication,/login,New user onboarding step 7: Verify whether the data remains,"Profile, family member, education ALL intact after logout/login (API-verified: /api/profile, /api/family, /api/education)",Partial,Partial,Core entities persist. Exceptions: profile mobile null (NB-009); family mobile/email still absent post-relogin = NB-002 attempt 2.,Valid bug,Non-pass DA journey triaged as bug/verification item.,Yes,BUG-AUTH-007,BUG-AUTH-007
RAW-0065,DA bug verification journeys,audit-input/03-bug-and-evidence/DA_BUG_VERIFICATION.csv,DA,9,NB-011,Kosh / Income,Needs WD Verification,Income and expenses step 1: Add income,"Income saved end-to-end (multi-step Kosh flow); API-verified: salary, MONTHLY, gross 100000 / deductions 20000 / net 80000, risk LOW, growth 5%",Pass,Pass,Record commits ONLY at final Save Details; mid-flow success screen is premature (NB-011).,Excluded - Passed journey,DA journey passed; retained in raw merge only.,No,,
