Row ID,File Path,Component or Function Name,Module Name,Parent Module,Route Path,Route Type,Is Dynamic Route,HTTP Methods,File Type,Import Count,Export Count,Consuming Pages/Components,Store Links,Service Links,API Route Links,Prisma Schema Links,Supabase Table Links,CRUD Operation,Duplicate Implementation,Canonical Status,Confidence Level,Verification Status,Reviewer Name,Review Date,Evidence Reference,Risk Assessment,Action Required,Acceptance Vocabulary,Notes
MOD-MAP-0062,src/app/(dashboard)/foundation/education/[id]/edit/page.tsx,EditEducation,FOUNDATION,FOUNDATION,src/app/(dashboard)/foundation/education/[id]/edit/page.tsx,Page,Yes,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/foundation/education/[id]/edit/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0063,src/app/(dashboard)/foundation/education/page.tsx,EducationPage,FOUNDATION,FOUNDATION,src/app/(dashboard)/foundation/education/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/foundation/education/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0064,src/app/(dashboard)/foundation/family/page.tsx,Submodule1B,FOUNDATION,FOUNDATION,src/app/(dashboard)/foundation/family/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/foundation/family/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0065,src/app/(dashboard)/foundation/page.tsx,FoundationHub,FOUNDATION,FOUNDATION,src/app/(dashboard)/foundation/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/foundation/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0066,src/app/(dashboard)/granthagaar/page.tsx,VaultPage,GRANTHAGAAR,GRANTHAGAAR,src/app/(dashboard)/granthagaar/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/granthagaar/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0067,src/app/(dashboard)/kar/din/[id]/edit/page.tsx,EditDinPage,KAR,KAR,src/app/(dashboard)/kar/din/[id]/edit/page.tsx,Page,Yes,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kar/din/[id]/edit/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0068,src/app/(dashboard)/kar/din/new/page.tsx,NewDinPage,KAR,KAR,src/app/(dashboard)/kar/din/new/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kar/din/new/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0069,src/app/(dashboard)/kar/din/page.tsx,DinPage,KAR,KAR,src/app/(dashboard)/kar/din/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kar/din/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0070,src/app/(dashboard)/kar/gst/[id]/edit/page.tsx,EditGstPage,KAR,KAR,src/app/(dashboard)/kar/gst/[id]/edit/page.tsx,Page,Yes,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kar/gst/[id]/edit/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0071,src/app/(dashboard)/kar/gst/new/page.tsx,NewGstPage,KAR,KAR,src/app/(dashboard)/kar/gst/new/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kar/gst/new/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0072,src/app/(dashboard)/kar/gst/page.tsx,GstPage,KAR,KAR,src/app/(dashboard)/kar/gst/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kar/gst/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0073,src/app/(dashboard)/kar/itr/[id]/edit/page.tsx,EditItrPage,KAR,KAR,src/app/(dashboard)/kar/itr/[id]/edit/page.tsx,Page,Yes,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kar/itr/[id]/edit/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0074,src/app/(dashboard)/kar/itr/new/page.tsx,NewItrPage,KAR,KAR,src/app/(dashboard)/kar/itr/new/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kar/itr/new/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0075,src/app/(dashboard)/kar/itr/page.tsx,ItrPage,KAR,KAR,src/app/(dashboard)/kar/itr/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kar/itr/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0076,src/app/(dashboard)/kar/page.tsx,KarPage,KAR,KAR,src/app/(dashboard)/kar/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kar/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0077,src/app/(dashboard)/khate/accounts/[id]/edit/page.tsx,EditBankAccount,KHATE,KHATE,src/app/(dashboard)/khate/accounts/[id]/edit/page.tsx,Page,Yes,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/khate/accounts/[id]/edit/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0078,src/app/(dashboard)/khate/accounts/add/page.tsx,AddBankAccount,KHATE,KHATE,src/app/(dashboard)/khate/accounts/add/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/khate/accounts/add/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0079,src/app/(dashboard)/khate/accounts/cash/page.tsx,CashWalletPage,KHATE,KHATE,src/app/(dashboard)/khate/accounts/cash/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/khate/accounts/cash/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0080,src/app/(dashboard)/khate/accounts/flow/page.tsx,CashFlowEngine,KHATE,KHATE,src/app/(dashboard)/khate/accounts/flow/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/khate/accounts/flow/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0081,src/app/(dashboard)/khate/accounts/idle/page.tsx,IdleMoneyEngine,KHATE,KHATE,src/app/(dashboard)/khate/accounts/idle/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/khate/accounts/idle/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0082,src/app/(dashboard)/khate/accounts/page.tsx,BankHub,KHATE,KHATE,src/app/(dashboard)/khate/accounts/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/khate/accounts/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0083,src/app/(dashboard)/khate/cash-flow/page.tsx,CashFlowEngine,KHATE,KHATE,src/app/(dashboard)/khate/cash-flow/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/khate/cash-flow/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0084,src/app/(dashboard)/khate/cash/page.tsx,CashWalletPage,KHATE,KHATE,src/app/(dashboard)/khate/cash/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/khate/cash/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0085,src/app/(dashboard)/khate/idle-detection/page.tsx,IdleMoneyEngine,KHATE,KHATE,src/app/(dashboard)/khate/idle-detection/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/khate/idle-detection/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0086,src/app/(dashboard)/kosh/add/page.tsx,AddIncomePage,KOSH,KOSH,src/app/(dashboard)/kosh/add/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kosh/add/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0087,src/app/(dashboard)/kosh/analytics/page.tsx,AnalyticsPage,KOSH,KOSH,src/app/(dashboard)/kosh/analytics/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kosh/analytics/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0088,src/app/(dashboard)/kosh/dependency/page.tsx,DisposablePage,KOSH,KOSH,src/app/(dashboard)/kosh/dependency/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kosh/dependency/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0089,src/app/(dashboard)/kosh/disposable/page.tsx,DisposablePage,KOSH,KOSH,src/app/(dashboard)/kosh/disposable/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kosh/disposable/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0090,src/app/(dashboard)/kosh/income/[id]/edit/page.tsx,EditIncomePage,KOSH,KOSH,src/app/(dashboard)/kosh/income/[id]/edit/page.tsx,Page,Yes,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kosh/income/[id]/edit/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0091,src/app/(dashboard)/kosh/income/page.tsx,IncomeRegistryPage,KOSH,KOSH,src/app/(dashboard)/kosh/income/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kosh/income/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0092,src/app/(dashboard)/kosh/page.tsx,KoshHub,KOSH,KOSH,src/app/(dashboard)/kosh/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kosh/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0093,src/app/(dashboard)/kosh/record/[id]/page.tsx,RecordDetailPage,KOSH,KOSH,src/app/(dashboard)/kosh/record/[id]/page.tsx,Page,Yes,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kosh/record/[id]/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0094,src/app/(dashboard)/kosh/sources/add/page.tsx,AddIncomePage,KOSH,KOSH,src/app/(dashboard)/kosh/sources/add/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kosh/sources/add/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0095,src/app/(dashboard)/kosh/sources/page.tsx,KoshHub,KOSH,KOSH,src/app/(dashboard)/kosh/sources/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/kosh/sources/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0096,src/app/(dashboard)/lakshya/page.tsx,LakshyaPage,LAKSHYA,LAKSHYA,src/app/(dashboard)/lakshya/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/lakshya/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0097,src/app/(dashboard)/layout.tsx,DashboardGroupLayout,SHARED,SHARED,src/app/(dashboard)/layout.tsx,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/layout.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0098,src/app/(dashboard)/leakage/page.tsx,LeakageModulePage,LEAKAGE,LEAKAGE,src/app/(dashboard)/leakage/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/leakage/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0099,src/app/(dashboard)/leakage/subscriptions/page.tsx,SubscriptionsPage,LEAKAGE,LEAKAGE,src/app/(dashboard)/leakage/subscriptions/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/(dashboard)/leakage/subscriptions/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
